month,lead_organisation,organisation_type,donor,sector,education_level,monitoring_indicator,main_activity,implementing_partner,county,sub_county,start_date,end_date,activity_status,boys,girls,men,women,beneficiary_type,total_reached,comments,source,number_schools,adm1_pcode,indicator_short,sector_reached
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,9 tents intalled in ECD centres in Kakuma Refugee  and 7 tents at the Host Community schools and 1 tent installed at Kalobeyei Reception Centre,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,5163,4696,NA,NA,Refugees,9859,"9 tents installed at at 7 ECDE centres in Kakuma Refugee camp,out of this two centres benefitted from 2 tents that is Mt Songot and Peace,7 tents were installed in the ECDE host community schools and 1 tent at Kalobeyei Reception Centre",eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,1. Access ECD spaces/schools,9859
December,UNICEF,United Nations,Prospects,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners enrolled (AEP),Norwegian Refugee Council,Garissa,Dadaab,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,1387,1468,NA,NA,Refugees,2855,"2855 (1387 males, 1468 females [37 male learners with disabilities, 50 female learners with disabilities])",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE007,1. Access ECD spaces/schools,2855
December,UNICEF,United Nations,Prospects,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners enrolled (AEP),Norwegian Refugee Council,Turkana,Turkana West,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,2576,1812,NA,NA,Refugees,4388,"4388 (2576 males, 1812 females [66 male learners with disabilities, 45 female learners with disabilities])",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE023,1. Access ECD spaces/schools,4388
December,UNICEF,United Nations,Prospects,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners who pass final year assessment examination,Norwegian Refugee Council,Garissa,Dadaab,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,874,1112,NA,NA,Refugees,1986,"1986 (874 males, 1112 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE007,1. Access ECD spaces/schools,1986
December,UNICEF,United Nations,Prospects,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners who pass final year assessment examination,Norwegian Refugee Council,Turkana,Turkana West,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,1417,1148,NA,NA,Refugees,2565,"2565 learners (1417 males, 1148 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE023,1. Access ECD spaces/schools,2565
December,UNICEF,United Nations,Prospects,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Learners who obtain birth certificates,Norwegian Refugee Council,Garissa,Dadaab,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,66,77,NA,NA,Refugees,143,"143 (66 males, 77 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE007,6. Children resilience enhancing,143
December,UNICEF,United Nations,Prospects,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Learners who obtain birth certificates,Norwegian Refugee Council,Turkana,Turkana West,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,286,218,NA,NA,Refugees,504,"504 (286 males, 218females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE023,6. Children resilience enhancing,504
December,UNICEF,United Nations,Prospects,Education,Primary,indicator 3 # of learners and teachers reached with learning and  teaching materials,Learners receiving learners’ kits,Norwegian Refugee Council,Garissa,Dadaab,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,1187,1192,NA,NA,Refugees,2379,"2379 (1187 males,1192 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE007,3. Teaching materials,0
December,UNICEF,United Nations,Prospects,Education,Primary,indicator 3 # of learners and teachers reached with learning and  teaching materials,Learners receiving learners’ kits,Norwegian Refugee Council,Turkana,Turkana West,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,2119,1544,NA,NA,Refugees,3663,"3,663 (2119 males,1544 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE023,3. Teaching materials,0
December,UNICEF,United Nations,Prospects,Education,Primary,"indicator 5.1 # of teachers trained on any programme, including resilience",Teachers trained (standalone) on NFE/AEP,Norwegian Refugee Council,Garissa,Dadaab,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,NA,NA,26,5,Refugees,31,"31 (26 males, 5 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE007,5. Educators resilience enhancing,31
December,UNICEF,United Nations,Prospects,Education,Primary,"indicator 5.1 # of teachers trained on any programme, including resilience",Teachers trained (standalone) on NFE/AEP,Norwegian Refugee Council,Turkana,Turkana West,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,NA,NA,77,30,Refugees,107,"107 (77 males, 30 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE023,5. Educators resilience enhancing,107
December,UNICEF,United Nations,Prospects,Education,Primary,"indicator 5.1 # of teachers trained on any programme, including resilience",Nonteaching education professionals trained on AEP,Norwegian Refugee Council,Garissa,Dadaab,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,NA,NA,30,19,Refugees,49,"49 (30 males,19 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE007,5. Educators resilience enhancing,49
December,UNICEF,United Nations,Prospects,Education,Primary,"indicator 5.1 # of teachers trained on any programme, including resilience",Nonteaching education professionals trained on AEP,Norwegian Refugee Council,Turkana,Turkana West,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,NA,NA,44,80,Refugees,124,"124 (44 males, 80 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE023,5. Educators resilience enhancing,124
December,UNICEF,United Nations,Prospects,Education,Primary,"indicator 5.1 # of teachers trained on any programme, including resilience",Teachers trained on BLP,Norwegian Refugee Council,Garissa,Dadaab,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,NA,NA,25,13,Refugees,38,38 (25 males and 13 females) teachers,eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE007,5. Educators resilience enhancing,38
December,UNICEF,United Nations,Prospects,Education,Primary,"indicator 5.1 # of teachers trained on any programme, including resilience",Teachers trained on BLP,Norwegian Refugee Council,Turkana,Turkana West,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,NA,NA,149,43,Refugees,192,"192 (149 males, 43 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE023,5. Educators resilience enhancing,192
December,UNICEF,United Nations,Prospects,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners completing the youth education programme cycle,Norwegian Refugee Council,Garissa,Dadaab,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,NA,NA,82,70,Refugees,152,"152 (82 males, 70 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE007,1. Access ECD spaces/schools,152
December,UNICEF,United Nations,Prospects,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Youth participating in experiential learning for on job experience,Norwegian Refugee Council,Garissa,Turkana West,2023-03-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,72,80,NA,NA,Refugees,152,"158 (72 males, 86 females)",eie_5ws_template_v3_20230828 - NRC.xlsx,NA,KE007,6. Children resilience enhancing,152
December,UNICEF,United Nations,Prospects,Education,Secondary,indicator 3 # of learners and teachers reached with learning and  teaching materials,Provision of STEM related teaching and learning materials to schools.,Windle International,Garissa,Dadaab,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,3661,2341,NA,NA,Refugees,6002,NA,eie_5ws_template_v3_20230828 - WIK.xlsx,6,KE007,3. Teaching materials,0
December,UNICEF,United Nations,Prospects,Education,Secondary,"indicator 5.1 # of teachers trained on any programme, including resilience","Teacher Training on provision of STEM Education,mentorship and career counselling",Windle International,Garissa,Dadaab,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,NA,NA,48,35,Refugees,83,NA,eie_5ws_template_v3_20230828 - WIK.xlsx,6,KE007,5. Educators resilience enhancing,83
December,UNICEF,United Nations,Prospects,Education,Secondary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Provision of guidance and counselling and lifeskills sessions in schools,Windle International,Garissa,Dadaab,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,3661,2341,NA,NA,Refugees,6002,Involved school wide engagements conducted in collaboration with teachers counsellors and resource persons drawn from diverse fields within the refugee operation,eie_5ws_template_v3_20230828 - WIK.xlsx,6,KE007,6. Children resilience enhancing,6002
December,UNICEF,United Nations,Prospects,Education,Secondary,indicator 7 # of children benefitting from child-friendly environment (any construction or rehabilitation),Construction of classrooms and Pit Latrines,Windle International,Garissa,Dadaab,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,1537,983,NA,NA,Refugees,2520,A total 28 classrooms and 28 Pit latrines were constructed,eie_5ws_template_v3_20230828 - WIK.xlsx,7,KE007,7. Construction and rehabilitation,0
December,UNICEF,United Nations,Prospects,Education,Secondary,indicator 7 # of children benefitting from child-friendly environment (any construction or rehabilitation),Rehabilitation of science Laboratories,Windle International,Garissa,Dadaab,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,610,390,NA,NA,Refugees,1000,"One Lab rehabilitated in one school.Rehabilitation comprised repainting,drainage repair,wardrobes installations for storage of supplies and equipment,counter-top tiles,sinktaps",eie_5ws_template_v3_20230828 - WIK.xlsx,1,KE007,7. Construction and rehabilitation,0
December,UNICEF,United Nations,Prospects,Education,Secondary,indicator 3 # of learners and teachers reached with learning and  teaching materials,Provision of STEM related teaching and learning materials to schools.,Windle International,Turkana,Turkana West,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,13170,6567,NA,NA,Refugees,19737,NA,eie_5ws_template_v3_20230828 - WIK.xlsx,9,KE023,3. Teaching materials,0
December,UNICEF,United Nations,Prospects,Education,Secondary,"indicator 5.1 # of teachers trained on any programme, including resilience","Teacher Training on provision of STEM Education,mentorship and career counselling",Windle International,Turkana,Turkana West,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,NA,NA,20,6,Refugees,26,NA,eie_5ws_template_v3_20230828 - WIK.xlsx,9,KE023,5. Educators resilience enhancing,26
December,UNICEF,United Nations,Prospects,Education,Secondary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Provision of guidance and counselling and lifeskills sessions in schools,Windle International,Turkana,Turkana West,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,13170,6567,NA,NA,Refugees,19737,Involved school wide engagements conducted in collaboration with teachers counsellors and resource persons drawn from diverse fields within the refugee operation,eie_5ws_template_v3_20230828 - WIK.xlsx,9,KE023,6. Children resilience enhancing,19737
December,UNICEF,United Nations,Prospects,Education,Secondary,indicator 7 # of children benefitting from child-friendly environment (any construction or rehabilitation),Construction of classrooms and Pit Latrines,Windle International,Turkana,Turkana West,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,987,423,NA,NA,Refugees,1410,A total 20 classrooms and 7 Pit latrines were constructed,eie_5ws_template_v3_20230828 - WIK.xlsx,5,KE023,7. Construction and rehabilitation,0
December,UNICEF,United Nations,Prospects,Education,Secondary,indicator 7 # of children benefitting from child-friendly environment (any construction or rehabilitation),Rehabilitation of science Laboratories,Windle International,Turkana,Turkana West,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,2925,1461,NA,NA,Refugees,4386,"Four Science Laboratories rehabilitated in two schools.Rehabilitation comprised repainting,drainage repair,wardrobes installations for storage of supplies and equipment,counter-top tiles,sinktaps etc",eie_5ws_template_v3_20230828 - WIK.xlsx,2,KE023,7. Construction and rehabilitation,0
November,UNICEF,United Nations,EAC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",teachers and education officials were trained on mentorship and life skills,Save the Children,Wajir,Wajir West,NA,2023-11-01T00:00:00Z,Completed,NA,NA,36,3,NA,39,"The mentorship sessions focused on a range of topics including introduction to mentorship, life skills for personal and social development, child protection",eie_5ws_template_v3_20230828_november_2023_gzo.xlsx,NA,KE008,5. Educators resilience enhancing,39
November,UNICEF,United Nations,EAC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Teacher training on mentorship and the establishment of Alumni associations,Finn Church Aid,Marsabit,all sub counties,NA,2023-11-01T00:00:00Z,Completed,NA,NA,57,14,NA,71,Teachers from 36 schools in Marsabit County to support retention of learners through continuous mentorship sessions in schools,eie_5ws_template_v3_20230828_november_2023_gzo.xlsx,36,KE010,5. Educators resilience enhancing,71
November,UNICEF,United Nations,EAC,Education,Primary,"indicator 5.1 # of teachers trained on any programme, including resilience",Schools supported to develop school sustainability plans that  focus on the sustainability of the funded interventions at the school level,Finn Church Aid,Marsabit,all sub counties,NA,2023-11-01T00:00:00Z,Completed,NA,NA,38,2,NA,40,NA,eie_5ws_template_v3_20230828_november_2023_gzo.xlsx,40,KE010,5. Educators resilience enhancing,40
November,UNICEF,United Nations,ECW,Education,Primary,indicator 3 # of learners and teachers reached with learning and  teaching materials,distribution of learning and teaching materials that included education disability kits,Women Educational Researchers of Kenya,Tana River,all sub counties,NA,2023-11-01T00:00:00Z,Completed,1800,1200,NA,NA,NA,3000,NA,eie_5ws_template_v3_20230828_november_2023_gzo.xlsx,12,KE004,3. Teaching materials,0
December,Jesuit Refugee Service,International NGO,UNHCR,Education,Secondary,indicator 7 # of children benefitting from child-friendly environment (any construction or rehabilitation),Construction of one block of  six door gender responsive latrine,Jesuit Refugee Service,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,796,375,1646,1003,Refugees,3820,NA,eie_5ws_template_v3_December 2023.xlsx,NA,KE023,7. Construction and rehabilitation,0
December,UNICEF,United Nations,ECHO,Education,Secondary,indicator 7 # of children benefitting from child-friendly environment (any construction or rehabilitation),Rehabilitation of twin laboratoory at Vision Secondary school,Jesuit Refugee Service,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,1236,575,3186,1494,Refugees,6491,NA,eie_5ws_template_v3_December 2023.xlsx,NA,KE023,7. Construction and rehabilitation,0
December,UNICEF,United Nations,ECHO,Education,Secondary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,12 secondary school teachers were retained to support teaching of STEM related subjects in 9 secondary schools,Windle International,Turkana,Turkana West,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,12453,6234,NA,NA,Refugees,18687,NA,eie_5ws_template_v3_December 2023.xlsx,NA,KE023,1. Access ECD spaces/schools,18687
August,UNICEF,United Nations,NA,Education,NA,indicator 7 # of children benefitting from child-friendly environment (any construction or rehabilitation),construction and rehabilitation,UNICEF,Marsabit,NA,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,0,90,NA,NA,Vulnerable Residents,90,NA,eie_5ws_template_v3_unicef_construction_rehabilitation_jan_aug.xlsx,NA,KE010,7. Construction and rehabilitation,0
