county,sub_indicator,month,sex_modifier,age_modifier,beneficiary_group,value,comments
 Kitui,indicator2_narrative,December,NA,NA,NA,0,NA
 Kitui,indicator2_new_classrooms,December,NA,NA,NA,0,
 Kitui,indicator2_new_latrines,December,NA,NA,NA,0,
 Kitui,indicator2_refugees_boys,December,male,children,refugees,0,
 Kitui,indicator2_refugees_girls,December,female,children,refugees,0,
 Kitui,indicator2_refugees_total_children,December,total,children,refugees,0,
 Kitui,indicator2_rehabilitated_classrooms,December,NA,NA,NA,0,
 Kitui,indicator2_rehabiltated_latrines,December,NA,NA,NA,0,
 Kitui,indicator3_all_boys,December,male,children,all,0,
 Kitui,indicator3_all_girls,December,female,children,all,0,
 Kitui,indicator3_all_total_children,December,total,children,all,0,
 Kitui,indicator3_cwd_boys,December,male,children,cwd,0,
 Kitui,indicator3_cwd_girls,December,female,children,cwd,0,
 Kitui,indicator3_cwd_total_children,December,total,children,cwd,0,
 Kitui,indicator3_host_community_boys,December,male,children,host_community,0,
 Kitui,indicator3_host_community_girls,December,female,children,host_community,0,
 Kitui,indicator3_host_community_total_children,December,total,children,host_community,0,
 Kitui,indicator3_idps_boys,December,male,children,idps,0,
 Kitui,indicator3_idps_girls,December,female,children,idps,0,
 Kitui,indicator3_idps_total_children,December,total,children,idps,0,
 Kitui,indicator3_narrative,December,NA,NA,NA,0,NA
 Kitui,indicator3_refugees_boys,December,male,children,refugees,0,
 Kitui,indicator3_refugees_girls,December,female,children,refugees,0,
 Kitui,indicator3_refugees_total_children,December,total,children,refugees,0,
 Kitui,indicator4_all_female,December,female,adults,all,0,
 Kitui,indicator4_all_male,December,male,adults,all,0,
 Kitui,indicator4_all_total_adults,December,total,adults,all,0,
 Kitui,indicator4_host_community_female,December,female,adults,host_community,0,
 Kitui,indicator4_host_community_male,December,male,adults,host_community,0,
 Kitui,indicator4_host_community_total_adults,December,total,adults,host_community,0,
 Kitui,indicator4_idps_female,December,female,adults,idps,0,
 Kitui,indicator4_idps_male,December,male,adults,idps,0,
 Kitui,indicator4_idps_total_adults,December,total,adults,idps,0,
 Kitui,indicator4_narrative,December,NA,NA,NA,0,NA
 Kitui,indicator4_refugees_female,December,female,adults,refugees,0,
 Kitui,indicator4_refugees_male,December,male,adults,refugees,0,
 Kitui,indicator4_refugees_total_adults,December,total,adults,refugees,0,
 Kitui,indicator5_all_female,December,female,adults,all,0,
 Kitui,indicator5_all_male,December,male,adults,all,0,
 Kitui,indicator5_all_total_adults,December,total,adults,all,0,
 Kitui,indicator5_host_community_female,December,female,adults,host_community,0,
 Kitui,indicator5_host_community_male,December,male,adults,host_community,0,
 Kitui,indicator5_host_community_total_adults,December,total,adults,host_community,0,
 Kitui,indicator5_idps_female,December,female,adults,idps,0,
 Kitui,indicator5_idps_male,December,male,adults,idps,0,
 Kitui,indicator5_idps_total_adults,December,total,adults,idps,0,
 Kitui,indicator5_narrative,December,NA,NA,NA,0,NA
 Kitui,indicator5_refugees_female,December,female,adults,refugees,0,
 Kitui,indicator5_refugees_male,December,male,adults,refugees,0,
 Kitui,indicator5_refugees_total_adults,December,total,adults,refugees,0,
 Kitui,indicator6_all_female,December,female,adults,all,0,
 Kitui,indicator6_all_male,December,male,adults,all,0,
 Kitui,indicator6_all_total_adults,December,total,adults,all,0,
 Kitui,indicator6_narrative,December,NA,NA,NA,0,NA
 Kitui,indicator7_all_boys,December,male,children,all,0,
 Kitui,indicator7_all_girls,December,female,children,all,0,
 Kitui,indicator7_all_total_children,December,total,children,all,0,
 Kitui,indicator7_cwd_boys,December,male,children,cwd,0,
 Kitui,indicator7_cwd_girls,December,female,children,cwd,0,
 Kitui,indicator7_cwd_total_children,December,total,children,cwd,0,
 Kitui,indicator7_host_community_boys,December,male,children,host_community,0,
 Kitui,indicator7_host_community_girls,December,female,children,host_community,0,
 Kitui,indicator7_host_community_total_children,December,total,children,host_community,0,
 Kitui,indicator7_idps_boys,December,male,children,idps,0,
 Kitui,indicator7_idps_girls,December,female,children,idps,0,
 Kitui,indicator7_idps_total_children,December,total,children,idps,0,
 Kitui,indicator7_narrative,December,NA,NA,NA,0,NA
 Kitui,indicator7_refugees_boys,December,male,children,refugees,0,
 Kitui,indicator7_refugees_girls,December,female,children,refugees,0,
 Kitui,indicator7_refugees_total_children,December,total,children,refugees,0,
 Kwale,indicator1_all_boys,December,male,children,all,0,
 Kwale,indicator1_all_girls,December,female,children,all,0,
 Kwale,indicator1_all_total_children,December,total,children,all,0,
 Kwale,indicator1_cwd_boys,December,male,children,cwd,0,
 Kwale,indicator1_cwd_girls,December,female,children,cwd,0,
 Kwale,indicator1_cwd_total_children,December,total,children,cwd,0,
 Kwale,indicator1_host_community_boys,December,male,children,host_community,0,
 Kwale,indicator1_host_community_girls,December,female,children,host_community,0,
 Kwale,indicator1_host_community_total_children,December,total,children,host_community,0,
 Kwale,indicator1_idps_boys,December,male,children,idps,0,
 Kwale,indicator1_idps_girls,December,female,children,idps,0,
 Kwale,indicator1_idps_total_children,December,total,children,idps,0,
 Kwale,indicator1_narrative,December,NA,NA,NA,0,NA
 Kwale,indicator1_refugees_boys,December,male,children,refugees,0,
 Kwale,indicator1_refugees_girls,December,female,children,refugees,0,
 Kwale,indicator1_refugees_total_children,December,total,children,refugees,0,
 Kwale,indicator2_all_boys,December,male,children,all,0,
 Kwale,indicator2_all_girls,December,female,children,all,0,
 Kwale,indicator2_all_total_children,December,total,children,all,0,
 Kwale,indicator2_cwd_boys,December,male,children,cwd,0,
 Kwale,indicator2_cwd_girls,December,female,children,cwd,0,
 Kwale,indicator2_cwd_total_children,December,total,children,cwd,0,
 Kwale,indicator2_host_community_boys,December,male,children,host_community,0,
 Kwale,indicator2_host_community_girls,December,female,children,host_community,0,
 Kwale,indicator2_host_community_total_children,December,total,children,host_community,0,
 Kwale,indicator2_idps_boys,December,male,children,idps,0,
 Kwale,indicator2_idps_girls,December,female,children,idps,0,
 Kwale,indicator2_idps_total_children,December,total,children,idps,0,
 Kwale,indicator2_narrative,December,NA,NA,NA,0,NA
 Kwale,indicator2_new_classrooms,December,NA,NA,NA,0,
 Kwale,indicator2_new_latrines,December,NA,NA,NA,0,
 Kwale,indicator2_refugees_boys,December,male,children,refugees,0,
 Kwale,indicator2_refugees_girls,December,female,children,refugees,0,
 Kwale,indicator2_refugees_total_children,December,total,children,refugees,0,
 Kwale,indicator2_rehabilitated_classrooms,December,NA,NA,NA,0,
 Kwale,indicator2_rehabiltated_latrines,December,NA,NA,NA,0,
 Kwale,indicator3_all_boys,December,male,children,all,0,
 Kwale,indicator3_all_girls,December,female,children,all,0,
 Kwale,indicator3_all_total_children,December,total,children,all,0,
 Kwale,indicator3_cwd_boys,December,male,children,cwd,0,
 Kwale,indicator3_cwd_girls,December,female,children,cwd,0,
 Kwale,indicator3_cwd_total_children,December,total,children,cwd,0,
 Kwale,indicator3_host_community_boys,December,male,children,host_community,0,
 Kwale,indicator3_host_community_girls,December,female,children,host_community,0,
 Kwale,indicator3_host_community_total_children,December,total,children,host_community,0,
 Kwale,indicator3_idps_boys,December,male,children,idps,0,
 Kwale,indicator3_idps_girls,December,female,children,idps,0,
 Kwale,indicator3_idps_total_children,December,total,children,idps,0,
 Kwale,indicator3_narrative,December,NA,NA,NA,0,NA
 Kwale,indicator3_refugees_boys,December,male,children,refugees,0,
 Kwale,indicator3_refugees_girls,December,female,children,refugees,0,
 Kwale,indicator3_refugees_total_children,December,total,children,refugees,0,
 Kwale,indicator4_all_female,December,female,adults,all,0,
 Kwale,indicator4_all_male,December,male,adults,all,0,
 Kwale,indicator4_all_total_adults,December,total,adults,all,0,
 Kwale,indicator4_host_community_female,December,female,adults,host_community,0,
 Kwale,indicator4_host_community_male,December,male,adults,host_community,0,
 Kwale,indicator4_host_community_total_adults,December,total,adults,host_community,0,
 Kwale,indicator4_idps_female,December,female,adults,idps,0,
 Kwale,indicator4_idps_male,December,male,adults,idps,0,
 Kwale,indicator4_idps_total_adults,December,total,adults,idps,0,
 Kwale,indicator4_narrative,December,NA,NA,NA,0,NA
 Kwale,indicator4_refugees_female,December,female,adults,refugees,0,
 Kwale,indicator4_refugees_male,December,male,adults,refugees,0,
 Kwale,indicator4_refugees_total_adults,December,total,adults,refugees,0,
 Kwale,indicator5_all_female,December,female,adults,all,0,
 Kwale,indicator5_all_male,December,male,adults,all,0,
 Kwale,indicator5_all_total_adults,December,total,adults,all,0,
 Kwale,indicator5_host_community_female,December,female,adults,host_community,0,
 Kwale,indicator5_host_community_male,December,male,adults,host_community,0,
 Kwale,indicator5_host_community_total_adults,December,total,adults,host_community,0,
 Kwale,indicator5_idps_female,December,female,adults,idps,0,
 Kwale,indicator5_idps_male,December,male,adults,idps,0,
 Kwale,indicator5_idps_total_adults,December,total,adults,idps,0,
 Kwale,indicator5_narrative,December,NA,NA,NA,0,NA
 Kwale,indicator5_refugees_female,December,female,adults,refugees,0,
 Kwale,indicator5_refugees_male,December,male,adults,refugees,0,
 Kwale,indicator5_refugees_total_adults,December,total,adults,refugees,0,
 Kwale,indicator6_all_female,December,female,adults,all,0,
 Kwale,indicator6_all_male,December,male,adults,all,0,
 Kwale,indicator6_all_total_adults,December,total,adults,all,0,
 Kwale,indicator6_narrative,December,NA,NA,NA,0,NA
 Kwale,indicator7_all_boys,December,male,children,all,0,
 Kwale,indicator7_all_girls,December,female,children,all,0,
 Kwale,indicator7_all_total_children,December,total,children,all,0,
 Kwale,indicator7_cwd_boys,December,male,children,cwd,0,
 Kwale,indicator7_cwd_girls,December,female,children,cwd,0,
 Kwale,indicator7_cwd_total_children,December,total,children,cwd,0,
 Kwale,indicator7_host_community_boys,December,male,children,host_community,0,
 Kwale,indicator7_host_community_girls,December,female,children,host_community,0,
 Kwale,indicator7_host_community_total_children,December,total,children,host_community,0,
 Kwale,indicator7_idps_boys,December,male,children,idps,0,
 Kwale,indicator7_idps_girls,December,female,children,idps,0,
 Kwale,indicator7_idps_total_children,December,total,children,idps,0,
 Kwale,indicator7_narrative,December,NA,NA,NA,0,NA
 Kwale,indicator7_refugees_boys,December,male,children,refugees,0,
 Kwale,indicator7_refugees_girls,December,female,children,refugees,0,
 Kwale,indicator7_refugees_total_children,December,total,children,refugees,0,
 Laikipia,indicator1_all_boys,December,male,children,all,0,
 Laikipia,indicator1_all_girls,December,female,children,all,0,
 Laikipia,indicator1_all_total_children,December,total,children,all,0,
 Laikipia,indicator1_cwd_boys,December,male,children,cwd,0,
 Laikipia,indicator1_cwd_girls,December,female,children,cwd,0,
 Laikipia,indicator1_cwd_total_children,December,total,children,cwd,0,
 Laikipia,indicator1_host_community_boys,December,male,children,host_community,0,
 Laikipia,indicator1_host_community_girls,December,female,children,host_community,0,
 Laikipia,indicator1_host_community_total_children,December,total,children,host_community,0,
 Laikipia,indicator1_idps_boys,December,male,children,idps,0,
 Laikipia,indicator1_idps_girls,December,female,children,idps,0,
 Laikipia,indicator1_idps_total_children,December,total,children,idps,0,
 Laikipia,indicator1_narrative,December,NA,NA,NA,0,NA
 Laikipia,indicator1_refugees_boys,December,male,children,refugees,0,
 Laikipia,indicator1_refugees_girls,December,female,children,refugees,0,
 Laikipia,indicator1_refugees_total_children,December,total,children,refugees,0,
 Laikipia,indicator2_all_boys,December,male,children,all,0,
 Laikipia,indicator2_all_girls,December,female,children,all,0,
 Laikipia,indicator2_all_total_children,December,total,children,all,0,
 Laikipia,indicator2_cwd_boys,December,male,children,cwd,0,
 Laikipia,indicator2_cwd_girls,December,female,children,cwd,0,
 Laikipia,indicator2_cwd_total_children,December,total,children,cwd,0,
 Laikipia,indicator2_host_community_boys,December,male,children,host_community,0,
 Laikipia,indicator2_host_community_girls,December,female,children,host_community,0,
 Laikipia,indicator2_host_community_total_children,December,total,children,host_community,0,
 Laikipia,indicator2_idps_boys,December,male,children,idps,0,
 Laikipia,indicator2_idps_girls,December,female,children,idps,0,
 Laikipia,indicator2_idps_total_children,December,total,children,idps,0,
 Laikipia,indicator2_narrative,December,NA,NA,NA,0,NA
 Laikipia,indicator2_new_classrooms,December,NA,NA,NA,0,
 Laikipia,indicator2_new_latrines,December,NA,NA,NA,0,
 Laikipia,indicator2_refugees_boys,December,male,children,refugees,0,
 Laikipia,indicator2_refugees_girls,December,female,children,refugees,0,
 Laikipia,indicator2_refugees_total_children,December,total,children,refugees,0,
 Laikipia,indicator2_rehabilitated_classrooms,December,NA,NA,NA,0,
 Laikipia,indicator2_rehabiltated_latrines,December,NA,NA,NA,0,
 Laikipia,indicator3_all_boys,December,male,children,all,0,
 Laikipia,indicator3_all_girls,December,female,children,all,0,
 Laikipia,indicator3_all_total_children,December,total,children,all,0,
 Laikipia,indicator3_cwd_boys,December,male,children,cwd,0,
 Laikipia,indicator3_cwd_girls,December,female,children,cwd,0,
 Laikipia,indicator3_cwd_total_children,December,total,children,cwd,0,
 Laikipia,indicator3_host_community_boys,December,male,children,host_community,0,
 Laikipia,indicator3_host_community_girls,December,female,children,host_community,0,
 Laikipia,indicator3_host_community_total_children,December,total,children,host_community,0,
 Laikipia,indicator3_idps_boys,December,male,children,idps,0,
 Laikipia,indicator3_idps_girls,December,female,children,idps,0,
 Laikipia,indicator3_idps_total_children,December,total,children,idps,0,
 Laikipia,indicator3_narrative,December,NA,NA,NA,0,NA
 Laikipia,indicator3_refugees_boys,December,male,children,refugees,0,
 Laikipia,indicator3_refugees_girls,December,female,children,refugees,0,
 Laikipia,indicator3_refugees_total_children,December,total,children,refugees,0,
 Laikipia,indicator4_all_female,December,female,adults,all,0,
 Laikipia,indicator4_all_male,December,male,adults,all,0,
